name,State,frequency,state_percentage
Fred,VT,493,0.0859
Fred,WA,4204,0.07868
Fred,WI,4440,0.06716
Fred,WV,4410,0.14196
Fred,WY,702,0.15598
Freda,AL,805,0.01319
Freda,AR,1340,0.03722
Freda,AZ,21,0.00052
Freda,CA,873,0.00264
Freda,CO,259,0.00654
Freda,CT,108,0.00296
Freda,DC,47,0.00315
Freda,FL,303,0.00269
Freda,GA,649,0.007
Freda,HI,5,0.00049
Freda,IA,482,0.01094
Freda,ID,84,0.00643
Freda,IL,1552,0.00947
Freda,IN,1051,0.01336
Freda,KS,766,0.02185
Freda,KY,1889,0.03269
Freda,LA,433,0.0072
Freda,MA,307,0.00376
Freda,MD,424,0.00847
Freda,ME,235,0.01603
Freda,MI,964,0.00767
Freda,MN,145,0.00237
Freda,MO,1687,0.02279
Freda,MS,365,0.00864
Freda,MT,76,0.00751
Freda,NC,966,0.01017
Freda,ND,160,0.01412
Freda,NE,241,0.00988
Freda,NH,27,0.00259
Freda,NJ,347,0.00379
Freda,NM,49,0.00274
Freda,NY,1559,0.00607
Freda,OH,2730,0.01775
Freda,OK,1547,0.03424
Freda,OR,97,0.00323
Freda,PA,2891,0.01621
Freda,SC,264,0.00548
Freda,SD,77,0.00685
Freda,TN,1339,0.01898
Freda,TX,1617,0.00641
Freda,UT,10,0.00037
Freda,VA,1032,0.01372
Freda,VT,70,0.0122
Freda,WA,179,0.00335
Freda,WI,135,0.00204
Freda,WV,2862,0.09213
Fredda,CA,11,3e-05
Fredda,GA,10,0.00011
Fredda,NY,175,0.00068
Fredda,OK,11,0.00024
Fredda,PA,5,3e-05
Fredda,SC,11,0.00023
Fredda,TN,20,0.00028
Fredda,TX,110,0.00044
Freddie,AK,5,0.00108
Freddie,AL,4012,0.06573
Freddie,AR,3880,0.10778
Freddie,AZ,801,0.01987
Freddie,CA,4156,0.01255
Freddie,CO,377,0.00952
Freddie,CT,75,0.00206
Freddie,DC,225,0.01507
Freddie,FL,4644,0.04123
Freddie,GA,6895,0.07436
Freddie,HI,5,0.00049
Freddie,IA,254,0.00577
Freddie,ID,6,0.00046
Freddie,IL,2307,0.01408
Freddie,IN,898,0.01142
Freddie,KS,520,0.01484
Freddie,KY,2371,0.04104
Freddie,LA,5184,0.08621
Freddie,MA,35,0.00043
Freddie,MD,448,0.00895
Freddie,ME,5,0.00034
Freddie,MI,1057,0.00841
Freddie,MN,26,0.00043
Freddie,MO,1974,0.02667
Freddie,MS,4602,0.10898
Freddie,MT,10,0.00099
Freddie,NC,3094,0.03257
Freddie,ND,11,0.00097
Freddie,NE,70,0.00287
Freddie,NJ,570,0.00622
Freddie,NM,864,0.04836
Freddie,NY,2305,0.00898
Freddie,OH,1530,0.00995
Freddie,OK,1940,0.04294
Freddie,OR,17,0.00057
Freddie,PA,738,0.00414
Freddie,SC,3967,0.08232
Freddie,SD,21,0.00187
Freddie,TN,3532,0.05007
Freddie,TX,8859,0.03513
Freddie,UT,28,0.00103
Freddie,VA,2291,0.03045
Freddie,WA,89,0.00167
Freddie,WI,71,0.00107
Freddie,WV,1438,0.04629
Freddrick,AL,5,8e-05
Freddrick,GA,12,0.00013
Freddrick,NC,5,5e-05
Freddrick,NY,6,2e-05
Freddrick,SC,5,0.0001
Freddrick,TX,11,4e-05
Freddy,AL,504,0.00826
Freddy,AR,682,0.01894
Freddy,AZ,433,0.01074
Freddy,CA,5123,0.01547
Freddy,CO,68,0.00172
Freddy,CT,22,0.0006
Freddy,FL,955,0.00848
Freddy,GA,933,0.01006
Freddy,IL,885,0.0054
Freddy,IN,83,0.00106
Freddy,KS,56,0.0016
Freddy,KY,586,0.01014
Freddy,LA,284,0.00472
Freddy,MA,105,0.00129
Freddy,MD,36,0.00072
Freddy,MI,68,0.00054
Freddy,MN,6,0.0001
Freddy,MO,216,0.00292
Freddy,MS,250,0.00592
Freddy,NC,636,0.0067
Freddy,NJ,518,0.00565
Freddy,NM,315,0.01763
Freddy,NV,30,0.00275
Freddy,NY,2588,0.01008
Freddy,OH,275,0.00179
Freddy,OK,521,0.01153
Freddy,OR,50,0.00166
Freddy,PA,140,0.00078
Freddy,SC,275,0.00571
Freddy,SD,5,0.00044
Freddy,TN,705,0.00999
Freddy,TX,3991,0.01583
Freddy,VA,338,0.00449
Freddy,WA,110,0.00206
Freddy,WI,10,0.00015
Freddy,WV,300,0.00966
Freddye,TX,5,2e-05
Frederi,MS,5,0.00012
Frederic,AL,21,0.00034
Frederic,CA,1018,0.00308
Frederic,CO,17,0.00043
Frederic,CT,240,0.00659
Frederic,DC,36,0.00241
Frederic,FL,134,0.00119
Frederic,GA,32,0.00035
Frederic,HI,5,0.00049
Frederic,IA,66,0.0015
Frederic,IL,569,0.00347
Frederic,IN,162,0.00206
Frederic,KS,23,0.00066
Frederic,LA,10,0.00017
Frederic,MA,1002,0.01228
Frederic,MD,23,0.00046
Frederic,ME,83,0.00566
Frederic,MI,649,0.00516
Frederic,MN,181,0.00296
Frederic,MO,113,0.00153
Frederic,MS,5,0.00012
Frederic,NC,36,0.00038
Frederic,NH,20,0.00192
Frederic,NJ,483,0.00527
Frederic,NY,2059,0.00802
Frederic,OH,544,0.00354
Frederic,OR,7,0.00023
Frederic,PA,770,0.00432
Frederic,RI,17,0.0014
Frederic,TN,17,0.00024
Frederic,TX,157,0.00062
Frederic,VA,70,0.00093
Frederic,WA,56,0.00105
Frederic,WI,413,0.00625
Frederica,AL,5,8e-05
Frederica,CA,17,5e-05
Frederica,FL,11,0.0001
Frederica,GA,11,0.00012
Frederica,IL,5,3e-05
Frederica,MA,15,0.00018
Frederica,MD,6,0.00012
Frederica,NY,191,0.00074
Frederica,PA,10,6e-05
Frederica,SC,5,0.0001
Frederick,AK,368,0.07976
Frederick,AL,4096,0.06711
Frederick,AR,1510,0.04194
Frederick,AZ,1200,0.02977
Frederick,CA,13152,0.03973
Frederick,CO,1727,0.0436
Frederick,CT,6010,0.16495
Frederick,DC,2229,0.14928
Frederick,DE,723,0.10656
Frederick,FL,6481,0.05754
Frederick,GA,5202,0.0561
Frederick,HI,1116,0.10909
Frederick,IA,2468,0.05604
Frederick,ID,367,0.0281
Frederick,IL,11802,0.07201
Frederick,IN,5846,0.07432
Frederick,KS,1855,0.05292
Frederick,KY,2074,0.0359
Frederick,LA,4483,0.07455
Frederick,MA,14707,0.18018
Frederick,MD,6021,0.12035
Frederick,ME,2590,0.17668
Frederick,MI,14354,0.11418
Frederick,MN,3448,0.05637
Frederick,MO,4551,0.06148
Frederick,MS,2810,0.06654
Frederick,MT,502,0.04957
Frederick,NC,5329,0.0561
Frederick,ND,554,0.04889
Frederick,NE,1306,0.05351
Frederick,NH,1312,0.1257
Frederick,NJ,12323,0.13443
Frederick,NM,610,0.03415
Frederick,NV,204,0.01868
Frederick,NY,35137,0.13689
Frederick,OH,13238,0.08608
Frederick,OK,1240,0.02745
Frederick,OR,1279,0.04253
Frederick,PA,21909,0.12284
Frederick,RI,2158,0.17733
Frederick,SC,2857,0.05929
Frederick,SD,462,0.04111
Frederick,TN,3018,0.04279
Frederick,TX,7017,0.02783
Frederick,UT,480,0.01769
Frederick,VA,5286,0.07026
Frederick,VT,1054,0.18364
Frederick,WA,2922,0.05468
Frederick,WI,6440,0.09741
Frederick,WV,2414,0.07771
Frederick,WY,124,0.02755
Fredericka,AL,5,8e-05
Fredericka,CA,10,3e-05
Fredericka,FL,5,4e-05
Fredericka,GA,5,5e-05
Fredericka,NY,94,0.00037
Fredericka,PA,21,0.00012
Fredericka,SC,10,0.00021
Frederico,AZ,6,0.00015
Frederico,CA,22,7e-05
Frederico,HI,5,0.00049
Frederico,TX,46,0.00018
Frederik,NY,5,2e-05
Fredi,CA,229,0.00069
Fredi,FL,5,4e-05
Fredi,GA,11,0.00012
Fredi,NC,6,6e-05
Fredi,NJ,5,5e-05
Fredi,NY,32,0.00012
Fredi,TX,37,0.00015
Fredia,AL,76,0.00125
Fredia,AR,44,0.00122
Fredia,AZ,5,0.00012
Fredia,FL,5,4e-05
Fredia,GA,23,0.00025
Fredia,IL,5,3e-05
Fredia,IN,5,6e-05
Fredia,KY,143,0.00248
Fredia,LA,16,0.00027
Fredia,MO,43,0.00058
Fredia,MS,20,0.00047
Fredia,NC,68,0.00072
Fredia,PA,5,3e-05
Fredia,TN,95,0.00135
Fredia,TX,54,0.00021
Fredia,VA,10,0.00013
Fredia,WV,17,0.00055
Fredie,MS,5,0.00012
Fredie,TX,6,2e-05
Fredis,CA,11,3e-05
Fredis,TX,5,2e-05
Fredna,MS,67,0.00159
Fredna,TX,27,0.00011
Fredonia,TX,11,4e-05
Fredric,AL,7,0.00011
Fredric,CA,495,0.0015
Fredric,CT,20,0.00055
Fredric,FL,22,0.0002
Fredric,GA,5,5e-05
Fredric,IA,47,0.00107
Fredric,IL,449,0.00274
Fredric,IN,125,0.00159
Fredric,LA,5,8e-05
Fredric,MA,145,0.00178
Fredric,MD,5,0.0001
Fredric,MI,393,0.00313
Fredric,MN,76,0.00124
Fredric,MO,46,0.00062
Fredric,MS,42,0.00099
Fredric,NC,5,5e-05
Fredric,NE,5,0.0002
Fredric,NJ,216,0.00236
Fredric,NY,1223,0.00476
Fredric,OH,346,0.00225
Fredric,OR,10,0.00033
Fredric,PA,443,0.00248
Fredric,TN,5,7e-05
Fredric,TX,95,0.00038
Fredric,VA,5,7e-05
Fredric,WA,41,0.00077
Fredric,WI,238,0.0036
Fredric,WV,7,0.00023
Fredrica,NY,21,8e-05
Fredrick,AK,43,0.00932
Fredrick,AL,2132,0.03493
Fredrick,AR,799,0.02219
Fredrick,AZ,328,0.00814
Fredrick,CA,4231,0.01278
Fredrick,CO,510,0.01288
Fredrick,CT,378,0.01037
Fredrick,DC,95,0.00636
Fredrick,DE,7,0.00103
Fredrick,FL,2324,0.02063
Fredrick,GA,2155,0.02324
Fredrick,HI,10,0.00098
Fredrick,IA,762,0.0173
Fredrick,ID,147,0.01125
Fredrick,IL,3449,0.02104
Fredrick,IN,1954,0.02484
Fredrick,KS,741,0.02114
Fredrick,KY,654,0.01132
Fredrick,LA,1949,0.03241
Fredrick,MA,902,0.01105
Fredrick,MD,377,0.00754
Fredrick,ME,111,0.00757
Fredrick,MI,3607,0.02869
Fredrick,MN,923,0.01509
Fredrick,MO,1340,0.0181
Fredrick,MS,2021,0.04786
Fredrick,MT,202,0.01995
Fredrick,NC,1919,0.0202
Fredrick,ND,131,0.01156
Fredrick,NE,484,0.01983
Fredrick,NH,11,0.00105
Fredrick,NJ,1425,0.01555
Fredrick,NM,143,0.008
Fredrick,NV,11,0.00101
Fredrick,NY,3898,0.01519
Fredrick,OH,3228,0.02099
Fredrick,OK,471,0.01043
Fredrick,OR,484,0.01609
Fredrick,PA,2897,0.01624
Fredrick,RI,23,0.00189
Fredrick,SC,1135,0.02355
Fredrick,SD,97,0.00863
Fredrick,TN,1511,0.02142
Fredrick,TX,3363,0.01334
Fredrick,UT,184,0.00678
Fredrick,VA,952,0.01265
Fredrick,WA,932,0.01744
Fredrick,WI,1550,0.02345
Fredrick,WV,852,0.02743
Fredrick,WY,29,0.00644
Fredricka,CA,5,2e-05
Fredricka,FL,30,0.00027
Fredricka,GA,5,5e-05
Fredricka,IL,11,7e-05
Fredricka,LA,5,8e-05
Fredricka,MS,6,0.00014
Fredricka,NY,15,6e-05
Fredricka,SC,5,0.0001
Fredrik,CA,10,3e-05
Fredrik,MN,17,0.00028
Fredy,AZ,38,0.00094
Fredy,CA,1391,0.0042
Fredy,CO,5,0.00013
Fredy,FL,143,0.00127
Fredy,GA,121,0.0013
Fredy,IL,134,0.00082
Fredy,MD,39,0.00078
Fredy,NC,72,0.00076
Fredy,NJ,75,0.00082
Fredy,NV,5,0.00046
Fredy,NY,300,0.00117
Fredy,OH,6,4e-05
Fredy,OR,10,0.00033
Fredy,PA,5,3e-05
Fredy,TN,17,0.00024
Fredy,TX,548,0.00217
Fredy,UT,5,0.00018
Fredy,VA,50,0.00066
Fredy,WA,17,0.00032
Freeda,AR,214,0.00594
Freeda,IL,33,0.0002
Freeda,IN,75,0.00095
Freeda,KY,171,0.00296
Freeda,MO,153,0.00207
Freeda,MS,5,0.00012
Freeda,OH,25,0.00016
Freeda,OK,134,0.00297
Freeda,PA,82,0.00046
Freeda,TN,91,0.00129
Freeda,TX,11,4e-05
Freeda,VA,33,0.00044
Freeda,WV,225,0.00724
Freedom,CA,37,0.00011
Freedom,MI,5,4e-05
Freedom,PA,6,3e-05
Freedom,TN,5,7e-05
Freedom,TX,23,9e-05
Freedom,VA,6,8e-05
Freeman,AL,530,0.00868
Freeman,AR,200,0.00556
Freeman,AZ,11,0.00027
Freeman,CA,95,0.00029
Freeman,FL,146,0.0013
Freeman,GA,531,0.00573
Freeman,IA,35,0.00079
Freeman,IL,184,0.00112
Freeman,IN,173,0.0022
Freeman,KY,240,0.00415
Freeman,LA,199,0.00331
Freeman,MA,83,0.00102
Freeman,MD,10,0.0002
Freeman,ME,118,0.00805
Freeman,MI,164,0.0013
Freeman,MN,16,0.00026
Freeman,MO,165,0.00223
Freeman,MS,186,0.0044
Freeman,NC,281,0.00296
Freeman,ND,5,0.00044
Freeman,NH,5,0.00048
Freeman,NY,113,0.00044
Freeman,OH,240,0.00156
Freeman,OK,134,0.00297
Freeman,PA,212,0.00119
Freeman,SC,188,0.0039
Freeman,TN,371,0.00526
Freeman,TX,436,0.00173
Freeman,VA,154,0.00205
Freeman,WI,23,0.00035
Freeman,WV,144,0.00464
Freida,AL,376,0.00616
Freida,AR,170,0.00472
Freida,AZ,6,0.00015
Freida,CA,103,0.00031
Freida,CO,24,0.00061
Freida,CT,6,0.00016
Freida,FL,134,0.00119
Freida,GA,399,0.0043
Freida,IA,34,0.00077
Freida,IL,358,0.00218
Freida,IN,407,0.00517
Freida,KS,108,0.00308
Freida,KY,448,0.00775
Freida,LA,111,0.00185
Freida,MA,44,0.00054
Freida,MD,16,0.00032
Freida,MI,165,0.00131
Freida,MO,297,0.00401
Freida,MS,78,0.00185
Freida,NC,524,0.00552
Freida,ND,30,0.00265
Freida,NE,34,0.00139
Freida,NJ,31,0.00034
Freida,NM,5,0.00028
Freida,NY,600,0.00234
Freida,OH,263,0.00171
Freida,OK,255,0.00564
Freida,PA,251,0.00141
Freida,SC,145,0.00301
Freida,TN,438,0.00621
Freida,TX,523,0.00207
Freida,VA,138,0.00183
Freida,WI,10,0.00015
Freida,WV,45,0.00145
Freidy,NY,30,0.00012
Freja,CA,28,8e-05
Freja,MN,5,8e-05
Freja,WA,5,9e-05
Fremont,NY,5,2e-05
French,AL,5,8e-05
French,KY,26,0.00045
French,VA,45,0.0006
French,WV,165,0.00531
Freya,AK,76,0.01647
Freya,AL,173,0.00283
Freya,AR,187,0.00519
Freya,AZ,347,0.00861
Freya,CA,1527,0.00461
Freya,CO,429,0.01083
Freya,CT,145,0.00398
Freya,DC,11,0.00074
Freya,DE,19,0.0028
Freya,FL,744,0.00661
Freya,GA,410,0.00442
Freya,HI,48,0.00469
Freya,IA,270,0.00613
Freya,ID,166,0.01271
Freya,IL,516,0.00315
Freya,IN,411,0.00522
Freya,KS,186,0.00531
Freya,KY,246,0.00426
Freya,LA,171,0.00284
Freya,MA,345,0.00423
Freya,MD,211,0.00422
Freya,ME,134,0.00914
Freya,MI,596,0.00474
Freya,MN,652,0.01066
Freya,MO,393,0.00531
Freya,MS,103,0.00244
Freya,MT,97,0.00958
Freya,NC,455,0.00479
Freya,ND,104,0.00918
Freya,NE,129,0.00529
Freya,NH,120,0.0115
Freya,NJ,238,0.0026
Freya,NM,42,0.00235
Freya,NV,119,0.0109
Freya,NY,829,0.00323
Freya,OH,583,0.00379
Freya,OK,221,0.00489
Freya,OR,427,0.0142
Freya,PA,686,0.00385
Freya,RI,45,0.0037
Freya,SC,178,0.00369
Freya,SD,76,0.00676
Freya,TN,374,0.0053
Freya,TX,1018,0.00404
Freya,UT,321,0.01183
Freya,VA,449,0.00597
Freya,VT,54,0.00941
Freya,WA,747,0.01398
Freya,WI,511,0.00773
Freya,WV,153,0.00493
Freya,WY,42,0.00933
Freyda,NY,5,2e-05
Freyja,AK,8,0.00173
Freyja,AL,6,0.0001
Freyja,AR,15,0.00042
Freyja,AZ,55,0.00136
Freyja,CA,298,0.0009
Freyja,CO,80,0.00202
Freyja,CT,5,0.00014
Freyja,FL,134,0.00119
Freyja,GA,60,0.00065
Freyja,IA,20,0.00045
Freyja,ID,18,0.00138
Freyja,IL,84,0.00051
Freyja,IN,100,0.00127
Freyja,KS,30,0.00086
Freyja,KY,28,0.00048
Freyja,LA,5,8e-05
Freyja,MA,36,0.00044
Freyja,MD,26,0.00052
Freyja,ME,16,0.00109
Freyja,MI,131,0.00104
Freyja,MN,113,0.00185
Freyja,MO,59,0.0008
Freyja,MT,14,0.00138
Freyja,NC,66,0.00069
Freyja,ND,10,0.00088
Freyja,NE,15,0.00061
Freyja,NJ,19,0.00021
Freyja,NV,31,0.00284
Freyja,NY,149,0.00058
Freyja,OH,85,0.00055
Freyja,OK,42,0.00093
Freyja,OR,121,0.00402
Freyja,PA,71,0.0004
Freyja,SC,10,0.00021
Freyja,SD,5,0.00044
Freyja,TN,50,0.00071
Freyja,TX,171,0.00068
Freyja,UT,55,0.00203
Freyja,VA,83,0.0011
Freyja,WA,174,0.00326
Freyja,WI,99,0.0015
Freyja,WV,18,0.00058
Frida,AL,5,8e-05
Frida,AR,7,0.00019
Frida,AZ,394,0.00977
Frida,CA,2409,0.00728
Frida,CO,126,0.00318
Frida,FL,131,0.00116
Frida,GA,126,0.00136
Frida,IL,479,0.00292
Frida,IN,32,0.00041
Frida,KS,10,0.00029
Frida,MD,5,0.0001
Frida,MI,16,0.00013
Frida,MN,24,0.00039
Frida,NC,81,0.00085
Frida,NJ,34,0.00037
Frida,NM,25,0.0014
Frida,NV,48,0.0044
Frida,NY,349,0.00136
Frida,OR,34,0.00113
Frida,PA,10,6e-05
Frida,TN,16,0.00023
Frida,TX,2275,0.00902
Frida,UT,16,0.00059
Frida,VA,12,0.00016
Frida,WA,84,0.00157
Frida,WI,12,0.00018
Frieda,AL,87,0.00143
Frieda,AR,115,0.00319
Frieda,AZ,6,0.00015
Frieda,CA,539,0.00163
Frieda,CO,164,0.00414
Frieda,CT,85,0.00233
Frieda,FL,39,0.00035
Frieda,GA,56,0.0006
Frieda,IA,279,0.00633
Frieda,ID,10,0.00077
Frieda,IL,1340,0.00818
Frieda,IN,689,0.00876
Frieda,KS,293,0.00836
Frieda,KY,361,0.00625
Frieda,LA,17,0.00028
Frieda,MA,213,0.00261
Frieda,MD,155,0.0031
Frieda,MI,693,0.00551
Frieda,MN,240,0.00392
Frieda,MO,768,0.01037
Frieda,MS,5,0.00012
Frieda,MT,57,0.00563
Frieda,NC,190,0.002
Frieda,ND,325,0.02868
Frieda,NE,301,0.01233
Frieda,NJ,598,0.00652
Frieda,NM,32,0.00179
Frieda,NY,3537,0.01378
Frieda,OH,921,0.00599
Frieda,OK,253,0.0056
Frieda,OR,30,0.001
Frieda,PA,757,0.00424
Frieda,SC,30,0.00062
Frieda,SD,158,0.01406
Frieda,TN,219,0.0031
Frieda,TX,647,0.00257
Frieda,VA,114,0.00152
Frieda,WA,78,0.00146
Frieda,WI,593,0.00897
Frieda,WV,130,0.00418
Frimet,NY,460,0.00179
Frimie,NY,5,2e-05
Frimmy,NY,63,0.00025
Frimy,NY,116,0.00045
Frisco,CA,10,3e-05
Fritz,AZ,7,0.00017
Fritz,CA,249,0.00075
Fritz,CO,16,0.0004
Fritz,DC,5,0.00033
Fritz,FL,174,0.00154
Fritz,IA,16,0.00036
Fritz,IL,133,0.00081
Fritz,IN,39,0.0005
Fritz,KS,6,0.00017
Fritz,LA,7,0.00012
Fritz,MI,122,0.00097
Fritz,MN,51,0.00083
Fritz,MO,5,7e-05
Fritz,NE,17,0.0007
Fritz,NY,440,0.00171
Fritz,OH,180,0.00117
Fritz,PA,43,0.00024
Fritz,TX,359,0.00142
Fritz,WA,27,0.00051
Fritz,WI,93,0.00141
Fritzi,CA,12,4e-05
Fritzi,TX,6,2e-05
Froilan,CA,120,0.00036
Froilan,TX,5,2e-05
Frona,KY,28,0.00048
Frona,OH,5,3e-05
Fronie,AL,6,0.0001
Fronie,GA,12,0.00013
Fronie,NC,7,7e-05
Fronie,SC,5,0.0001
Froylan,CA,184,0.00056
Froylan,IL,10,6e-05
Froylan,TX,58,0.00023
Fruma,NY,62,0.00024
Frumencio,TX,5,2e-05
Frutoso,NM,5,0.00028
Frutoso,TX,33,0.00013
Fryda,TX,5,2e-05
Fuad,CA,5,2e-05
Fue,CA,88,0.00027
Fue,MN,26,0.00043
Fue,WI,23,0.00035
Fujie,HI,75,0.00733
Fujiko,CA,15,5e-05
Fujiko,HI,49,0.00479
Fukuichi,HI,6,0.00059
Fulton,AL,5,8e-05
Fulton,CA,6,2e-05
Fulton,FL,5,4e-05
Fulton,GA,24,0.00026
Fulton,IL,12,7e-05
Fulton,KS,14,0.0004
Fulton,LA,10,0.00017
Fulton,MD,10,0.0002
Fulton,MI,12,0.0001
Fulton,MN,27,0.00044
Fulton,MS,26,0.00062
Fulton,NC,57,0.0006
Fulton,NY,5,2e-05
Fulton,OH,10,7e-05
Fulton,SC,33,0.00068
Fulton,TN,5,7e-05
Fulton,TX,50,0.0002
Fumi,CA,78,0.00024
Fumi,WA,5,9e-05
Fumie,CA,5,2e-05
Fumie,HI,161,0.01574
Fumiko,CA,252,0.00076
Fumiko,HI,317,0.03099
Fumiko,WA,24,0.00045
Fumio,CA,17,5e-05
Fumio,HI,63,0.00616
Fumiye,CA,34,0.0001
Fumiye,HI,5,0.00049
Fumiyo,HI,12,0.00117
Fuquan,NJ,125,0.00136
Furkan,NJ,5,5e-05
Furkan,NY,5,2e-05
Furman,DC,5,0.00033
Furman,GA,27,0.00029
Furman,NC,324,0.00341
Furman,PA,6,3e-05
Furman,SC,1227,0.02546
Furnell,LA,25,0.00042
Furney,NC,10,0.00011
Fusae,HI,167,0.01632
Fusako,CA,35,0.00011
Fusako,HI,84,0.00821
Fusaye,CA,41,0.00012
Fusaye,HI,5,0.00049
Future,FL,5,4e-05
Future,NY,9,4e-05
Fynlee,GA,6,6e-05
Fynlee,MO,5,7e-05
Fynlee,TX,25,0.0001
Fynn,AZ,13,0.00032
Fynn,CA,119,0.00036
Fynn,CO,23,0.00058
Fynn,FL,70,0.00062
Fynn,GA,6,6e-05
Fynn,IL,28,0.00017
Fynn,IN,7,9e-05
Fynn,MI,27,0.00021
Fynn,MN,12,0.0002
Fynn,NJ,5,5e-05
Fynn,NY,23,9e-05
Fynn,OH,36,0.00023
Fynn,OK,5,0.00011
Fynn,OR,5,0.00017
Fynn,PA,32,0.00018
Fynn,TX,49,0.00019
Fynn,UT,34,0.00125
Fynn,WA,22,0.00041
Fynn,WI,10,0.00015
Gabbanelli,CA,13,4e-05
Gabbie,TX,5,2e-05
Gabby,CA,178,0.00054
Gabby,FL,11,0.0001
Gabby,IL,5,3e-05
Gabby,NC,5,5e-05
Gabby,NY,5,2e-05
Gabby,OH,5,3e-05
Gabby,TX,117,0.00046
Gabe,AL,6,0.0001
Gabe,CA,120,0.00036
Gabe,CO,5,0.00013
Gabe,FL,11,0.0001
Gabe,GA,15,0.00016
Gabe,IA,67,0.00152
Gabe,IL,42,0.00026
Gabe,IN,43,0.00055
Gabe,KS,5,0.00014
Gabe,LA,129,0.00215
Gabe,MI,65,0.00052
Gabe,MN,90,0.00147
Gabe,MO,20,0.00027
Gabe,MS,6,0.00014
Gabe,NC,10,0.00011
Gabe,NJ,5,5e-05
Gabe,NM,5,0.00028
Gabe,NY,17,7e-05
Gabe,OH,64,0.00042
Gabe,PA,38,0.00021
Gabe,SD,5,0.00044
Gabe,TN,5,7e-05
Gabe,TX,62,0.00025
Gabe,UT,98,0.00361
Gabe,WA,11,0.00021
Gabe,WI,46,0.0007
Gaberiel,CA,5,2e-05
Gaberiel,IN,6,8e-05
Gaberiel,MI,16,0.00013
Gaberiel,OH,8,5e-05
Gabiela,CA,5,2e-05
Gabina,TX,5,2e-05
Gabino,AZ,5,0.00012
Gabino,CA,672,0.00203
Gabino,FL,6,5e-05
Gabino,IL,27,0.00016
Gabino,TX,851,0.00337
Gable,CA,6,2e-05
Gable,IA,5,0.00011
Gabor,CA,5,2e-05
Gabreil,GA,5,5e-05
Gabrial,CA,61,0.00018
Gabrial,CO,6,0.00015
Gabrial,FL,18,0.00016
Gabrial,GA,5,5e-05
Gabrial,IL,6,4e-05
Gabrial,IN,14,0.00018
Gabrial,KS,6,0.00017
Gabrial,KY,5,9e-05
Gabrial,MI,16,0.00013
Gabrial,MO,7,9e-05
Gabrial,NY,12,5e-05
Gabrial,OH,43,0.00028
Gabrial,OK,5,0.00011
Gabrial,PA,5,3e-05
Gabrial,TX,29,0.00012
Gabrian,TX,5,2e-05
Gabrianna,FL,5,4e-05
Gabrianna,NY,5,2e-05
Gabriel,AK,1206,0.26138
Gabriel,AL,4051,0.06637
Gabriel,AR,2855,0.0793
Gabriel,AZ,12343,0.30619
Gabriel,CA,66507,0.2009
Gabriel,CO,7527,0.19004
Gabriel,CT,3794,0.10413
Gabriel,DC,1192,0.07983
Gabriel,DE,810,0.11938
Gabriel,FL,23901,0.2122
Gabriel,GA,9593,0.10346
Gabriel,HI,1551,0.15161
Gabriel,IA,3209,0.07286
Gabriel,ID,2039,0.15609
Gabriel,IL,14259,0.087
Gabriel,IN,7363,0.0936
Gabriel,KS,3754,0.1071
Gabriel,KY,4314,0.07467
Gabriel,LA,5559,0.09245
Gabriel,MA,7269,0.08905
Gabriel,MD,5353,0.107
Gabriel,ME,1364,0.09305
Gabriel,MI,10757,0.08557
Gabriel,MN,5040,0.08239
Gabriel,MO,6554,0.08853
Gabriel,MS,2450,0.05802
Gabriel,MT,1040,0.1027
Gabriel,NC,9633,0.10141
Gabriel,ND,824,0.07272
Gabriel,NE,2085,0.08543
Gabriel,NH,1075,0.10299
Gabriel,NJ,9988,0.10896
Gabriel,NM,5628,0.31504
Gabriel,NV,2939,0.26914
Gabriel,NY,23950,0.09331
Gabriel,OH,11898,0.07736
Gabriel,OK,4338,0.09602
Gabriel,OR,5060,0.16824
Gabriel,PA,12052,0.06757
Gabriel,RI,1098,0.09023
Gabriel,SC,3987,0.08274
Gabriel,SD,886,0.07884
Gabriel,TN,6565,0.09307
Gabriel,TX,44398,0.17607
Gabriel,UT,3599,0.13267
Gabriel,VA,8376,0.11133
Gabriel,VT,504,0.08781
Gabriel,WA,8373,0.1567
Gabriel,WI,4788,0.07242
Gabriel,WV,1730,0.05569
Gabriel,WY,584,0.12976
Gabriela,AL,279,0.00457
Gabriela,AR,229,0.00636
Gabriela,AZ,2410,0.05978
Gabriela,CA,25709,0.07766
Gabriela,CO,1021,0.02578
Gabriela,CT,790,0.02168
Gabriela,DC,346,0.02317
Gabriela,DE,83,0.01223
Gabriela,FL,6933,0.06155
Gabriela,GA,1459,0.01573
Gabriela,HI,23,0.00225
Gabriela,IA,240,0.00545
Gabriela,ID,204,0.01562
Gabriela,IL,4546,0.02774
Gabriela,IN,626,0.00796
Gabriela,KS,419,0.01195
Gabriela,KY,201,0.00348
Gabriela,LA,358,0.00595
Gabriela,MA,1307,0.01601
Gabriela,MD,1148,0.02295
Gabriela,ME,10,0.00068
Gabriela,MI,851,0.00677
Gabriela,MN,472,0.00772
Gabriela,MO,371,0.00501
Gabriela,MS,72,0.0017
Gabriela,NC,1347,0.01418
Gabriela,NE,266,0.0109
Gabriela,NH,7,0.00067
Gabriela,NJ,2686,0.0293
Gabriela,NM,620,0.03471
Gabriela,NV,786,0.07198
Gabriela,NY,5540,0.02158
Gabriela,OH,685,0.00445
